misc/nupdates,misc/total_timesteps,fps,eprewmean,loss/policy_entropy,loss/policy_loss,loss/value_loss
5880,4940040,777,24.780932049999997,1.4247268319129944,-0.0019247446209192276,1.3558269023895264
5900,4956840,777,23.910748209999998,1.291544461250305,-0.000627237930893898,2.4089218735694886
5920,4973640,777,21.72153099,1.5272088050842285,-0.009838001430034637,0.14992458689957858
5940,4990440,776,23.222970889999992,1.5145571827888489,0.004010652005672455,1.1960796125233173
5960,5007240,776,22.26743067,1.4260713100433349,-0.0029082121327519417,0.37207816243171693
5980,5024040,776,22.33158353,1.3931846857070922,-0.0010685034096240998,0.8178318917751313
6000,5040840,776,18.4751906,1.39116690158844,-0.009892971813678741,0.2680025022476912
6020,5057640,776,22.22873595,1.5073220252990722,-0.0019806094467639925,1.3743271574378013
6040,5074440,775,21.84708075,1.4336952090263366,-0.0009823206812143326,2.130143940448761
6060,5091240,775,20.288352659999997,1.5233822822570802,-0.0010568182915449142,2.482296811044216
6080,5108040,775,22.03623437,1.5209594368934631,0.0005143154412508011,3.540586124360561
6100,5124840,775,22.0150757,1.4847299218177796,-0.00440826453268528,2.394543540477753
6120,5141640,775,22.115633499999998,1.5281762838363648,-0.003116994700394571,4.888949823379517
6140,5158440,775,19.441311719999998,1.509933388233185,-0.00048786732368171214,2.4010967135429384
6160,5175240,775,23.088485799999997,1.3969844341278077,-0.0006375031545758248,2.0190676927566527
6180,5192040,774,23.85085187,1.509270465373993,-0.0016780875623226166,1.4604614719748497
6200,5208840,774,25.140978130000004,1.5022136688232421,-0.0030019131139852107,1.1905386015772819
